,value,unit,serialNumber
2020-03-09 20:47:40+00:00,19,C,00158D000192D255
2020-03-09 21:02:40+00:00,19,C,00158D000192D255
2020-03-09 21:17:40+00:00,19,C,00158D000192D255
2020-03-09 21:32:40+00:00,19,C,00158D000192D255
2020-03-09 21:47:40+00:00,19,C,00158D000192D255
2020-03-09 22:02:40+00:00,19,C,00158D000192D255
2020-03-09 22:17:40+00:00,19,C,00158D000192D255
2020-03-09 22:32:40+00:00,19,C,00158D000192D255
2020-03-09 22:47:40+00:00,19,C,00158D000192D255
2020-03-09 23:02:40+00:00,19,C,00158D000192D255
2020-03-09 23:17:40+00:00,19,C,00158D000192D255
2020-03-09 23:32:40+00:00,19,C,00158D000192D255
2020-03-09 23:47:40+00:00,19,C,00158D000192D255
2020-03-10 00:02:40+00:00,19,C,00158D000192D255
2020-03-10 00:17:40+00:00,19,C,00158D000192D255
2020-03-10 00:32:40+00:00,19,C,00158D000192D255
2020-03-10 00:47:40+00:00,19,C,00158D000192D255
2020-03-10 01:02:40+00:00,19,C,00158D000192D255
2020-03-10 01:17:40+00:00,19,C,00158D000192D255
2020-03-10 01:32:40+00:00,19,C,00158D000192D255
2020-03-10 01:47:40+00:00,19,C,00158D000192D255
2020-03-10 02:02:40+00:00,19,C,00158D000192D255
2020-03-10 02:17:40+00:00,19,C,00158D000192D255
2020-03-10 02:32:40+00:00,19,C,00158D000192D255
2020-03-10 02:47:40+00:00,19,C,00158D000192D255
2020-03-10 03:02:40+00:00,19,C,00158D000192D255
2020-03-10 03:17:40+00:00,19,C,00158D000192D255
2020-03-10 03:32:40+00:00,19,C,00158D000192D255
2020-03-10 03:47:40+00:00,19,C,00158D000192D255
2020-03-10 04:02:40+00:00,19,C,00158D000192D255
2020-03-10 04:17:40+00:00,19,C,00158D000192D255
2020-03-10 04:32:40+00:00,19,C,00158D000192D255
2020-03-10 04:47:40+00:00,19,C,00158D000192D255
2020-03-10 05:02:40+00:00,19,C,00158D000192D255
2020-03-10 05:17:40+00:00,19,C,00158D000192D255
2020-03-10 05:32:40+00:00,19,C,00158D000192D255
2020-03-10 05:47:40+00:00,19,C,00158D000192D255
2020-03-10 06:00:07+00:00,22,C,00158D000192D255
2020-03-10 06:02:40+00:00,22,C,00158D000192D255
2020-03-10 06:17:40+00:00,22,C,00158D000192D255
2020-03-10 06:32:40+00:00,22,C,00158D000192D255
2020-03-10 06:47:40+00:00,22,C,00158D000192D255
2020-03-10 07:02:40+00:00,22,C,00158D000192D255
2020-03-10 07:17:40+00:00,22,C,00158D000192D255
2020-03-10 07:32:40+00:00,22,C,00158D000192D255
2020-03-10 07:47:40+00:00,22,C,00158D000192D255
2020-03-10 08:02:40+00:00,22,C,00158D000192D255
2020-03-10 08:17:40+00:00,22,C,00158D000192D255
2020-03-10 08:32:40+00:00,22,C,00158D000192D255
2020-03-10 08:47:40+00:00,22,C,00158D000192D255
2020-03-10 09:02:41+00:00,22,C,00158D000192D255
2020-03-10 09:17:41+00:00,22,C,00158D000192D255
2020-03-10 09:32:41+00:00,22,C,00158D000192D255
2020-03-10 09:47:41+00:00,22,C,00158D000192D255
2020-03-10 10:02:41+00:00,22,C,00158D000192D255
2020-03-10 10:17:41+00:00,22,C,00158D000192D255
2020-03-10 10:32:41+00:00,22,C,00158D000192D255
2020-03-10 10:47:41+00:00,22,C,00158D000192D255
2020-03-10 11:02:41+00:00,22,C,00158D000192D255
2020-03-10 11:17:41+00:00,22,C,00158D000192D255
2020-03-10 11:32:41+00:00,22,C,00158D000192D255
2020-03-10 11:47:41+00:00,22,C,00158D000192D255
2020-03-10 12:02:41+00:00,22,C,00158D000192D255
2020-03-10 12:17:41+00:00,22,C,00158D000192D255
2020-03-10 12:32:41+00:00,22,C,00158D000192D255
2020-03-10 12:47:41+00:00,22,C,00158D000192D255
2020-03-10 13:02:41+00:00,22,C,00158D000192D255
2020-03-10 13:17:41+00:00,22,C,00158D000192D255
2020-03-10 13:32:41+00:00,22,C,00158D000192D255
2020-03-10 13:47:41+00:00,22,C,00158D000192D255
2020-03-10 14:02:41+00:00,22,C,00158D000192D255
2020-03-10 14:17:41+00:00,22,C,00158D000192D255
2020-03-10 14:32:41+00:00,22,C,00158D000192D255
2020-03-10 14:47:41+00:00,22,C,00158D000192D255
2020-03-10 15:02:41+00:00,22,C,00158D000192D255
2020-03-10 15:17:41+00:00,22,C,00158D000192D255
2020-03-10 15:32:41+00:00,22,C,00158D000192D255
2020-03-10 15:47:41+00:00,22,C,00158D000192D255
2020-03-10 16:00:13+00:00,19,C,00158D000192D255
2020-03-10 16:02:41+00:00,19,C,00158D000192D255
2020-03-10 16:17:41+00:00,19,C,00158D000192D255
2020-03-10 16:32:41+00:00,19,C,00158D000192D255
2020-03-10 16:47:41+00:00,19,C,00158D000192D255
2020-03-10 17:02:41+00:00,19,C,00158D000192D255
2020-03-10 17:17:41+00:00,19,C,00158D000192D255
2020-03-10 17:32:41+00:00,19,C,00158D000192D255
2020-03-10 17:47:41+00:00,19,C,00158D000192D255
2020-03-10 18:02:41+00:00,19,C,00158D000192D255
2020-03-10 18:17:41+00:00,19,C,00158D000192D255
2020-03-10 18:32:41+00:00,19,C,00158D000192D255
2020-03-10 18:47:41+00:00,19,C,00158D000192D255
2020-03-10 19:02:41+00:00,19,C,00158D000192D255
2020-03-10 19:17:41+00:00,19,C,00158D000192D255
2020-03-10 19:32:41+00:00,19,C,00158D000192D255
2020-03-10 19:47:41+00:00,19,C,00158D000192D255
2020-03-10 20:02:41+00:00,19,C,00158D000192D255
2020-03-10 20:17:41+00:00,19,C,00158D000192D255
2020-03-10 20:32:41+00:00,19,C,00158D000192D255
2020-03-10 20:47:41+00:00,19,C,00158D000192D255
2020-03-10 21:02:41+00:00,19,C,00158D000192D255
2020-03-10 21:17:41+00:00,19,C,00158D000192D255
2020-03-10 21:32:41+00:00,19,C,00158D000192D255
2020-03-10 21:47:41+00:00,19,C,00158D000192D255
2020-03-10 22:02:41+00:00,19,C,00158D000192D255
2020-03-10 22:17:41+00:00,19,C,00158D000192D255
2020-03-10 22:32:41+00:00,19,C,00158D000192D255
2020-03-10 22:47:41+00:00,19,C,00158D000192D255
2020-03-10 23:02:41+00:00,19,C,00158D000192D255
2020-03-10 23:17:41+00:00,19,C,00158D000192D255
2020-03-10 23:32:41+00:00,19,C,00158D000192D255
2020-03-10 23:47:41+00:00,19,C,00158D000192D255
2020-03-11 00:02:41+00:00,19,C,00158D000192D255
2020-03-11 00:17:41+00:00,19,C,00158D000192D255
2020-03-11 00:32:41+00:00,19,C,00158D000192D255
2020-03-11 00:47:41+00:00,19,C,00158D000192D255
2020-03-11 01:02:41+00:00,19,C,00158D000192D255
2020-03-11 01:17:41+00:00,19,C,00158D000192D255
2020-03-11 01:32:41+00:00,19,C,00158D000192D255
2020-03-11 01:47:41+00:00,19,C,00158D000192D255
2020-03-11 02:02:41+00:00,19,C,00158D000192D255
2020-03-11 02:17:41+00:00,19,C,00158D000192D255
2020-03-11 02:32:41+00:00,19,C,00158D000192D255
2020-03-11 02:47:41+00:00,19,C,00158D000192D255
2020-03-11 03:02:41+00:00,19,C,00158D000192D255
2020-03-11 03:17:41+00:00,19,C,00158D000192D255
2020-03-11 03:32:41+00:00,19,C,00158D000192D255
2020-03-11 03:47:41+00:00,19,C,00158D000192D255
2020-03-11 04:02:41+00:00,19,C,00158D000192D255
2020-03-11 04:17:41+00:00,19,C,00158D000192D255
2020-03-11 04:32:41+00:00,19,C,00158D000192D255
2020-03-11 04:47:41+00:00,19,C,00158D000192D255
2020-03-11 05:02:41+00:00,19,C,00158D000192D255
2020-03-11 05:17:41+00:00,19,C,00158D000192D255
2020-03-11 05:32:41+00:00,19,C,00158D000192D255
2020-03-11 05:47:41+00:00,19,C,00158D000192D255
2020-03-11 06:00:18+00:00,22,C,00158D000192D255
2020-03-11 06:02:41+00:00,22,C,00158D000192D255
2020-03-11 06:17:41+00:00,22,C,00158D000192D255
2020-03-11 06:32:41+00:00,22,C,00158D000192D255
2020-03-11 06:47:41+00:00,22,C,00158D000192D255
2020-03-11 07:02:41+00:00,22,C,00158D000192D255
2020-03-11 07:17:41+00:00,22,C,00158D000192D255
2020-03-11 07:32:41+00:00,22,C,00158D000192D255
2020-03-11 07:47:41+00:00,22,C,00158D000192D255
2020-03-11 08:02:41+00:00,22,C,00158D000192D255
2020-03-11 08:17:41+00:00,22,C,00158D000192D255
2020-03-11 08:32:41+00:00,22,C,00158D000192D255
2020-03-11 08:47:41+00:00,22,C,00158D000192D255
2020-03-11 09:02:41+00:00,22,C,00158D000192D255
2020-03-11 09:17:41+00:00,22,C,00158D000192D255
2020-03-11 09:32:41+00:00,22,C,00158D000192D255
2020-03-11 09:47:41+00:00,22,C,00158D000192D255
2020-03-11 10:02:41+00:00,22,C,00158D000192D255
2020-03-11 10:17:41+00:00,22,C,00158D000192D255
2020-03-11 10:32:41+00:00,22,C,00158D000192D255
2020-03-11 10:47:41+00:00,22,C,00158D000192D255
2020-03-11 11:02:41+00:00,22,C,00158D000192D255
2020-03-11 11:17:41+00:00,22,C,00158D000192D255
2020-03-11 11:32:41+00:00,22,C,00158D000192D255
2020-03-11 11:47:41+00:00,22,C,00158D000192D255
2020-03-11 12:02:41+00:00,22,C,00158D000192D255
2020-03-11 12:17:41+00:00,22,C,00158D000192D255
2020-03-11 12:32:41+00:00,22,C,00158D000192D255
2020-03-11 12:47:41+00:00,22,C,00158D000192D255
2020-03-11 13:02:41+00:00,22,C,00158D000192D255
2020-03-11 13:17:41+00:00,22,C,00158D000192D255
2020-03-11 13:32:41+00:00,22,C,00158D000192D255
2020-03-11 13:47:41+00:00,22,C,00158D000192D255
2020-03-11 13:59:44+00:00,22,C,00158D000192D255
2020-03-11 14:00:58+00:00,22,C,00158D000192D255
2020-03-11 14:15:58+00:00,22,C,00158D000192D255
2020-03-11 14:30:58+00:00,22,C,00158D000192D255
2020-03-11 14:45:58+00:00,22,C,00158D000192D255
2020-03-11 15:00:58+00:00,22,C,00158D000192D255
2020-03-11 15:15:58+00:00,22,C,00158D000192D255
2020-03-11 15:30:58+00:00,22,C,00158D000192D255
2020-03-11 15:45:58+00:00,22,C,00158D000192D255
2020-03-11 16:00:31+00:00,19,C,00158D000192D255
2020-03-11 16:00:58+00:00,19,C,00158D000192D255
2020-03-11 16:15:58+00:00,19,C,00158D000192D255
2020-03-11 16:30:58+00:00,19,C,00158D000192D255
2020-03-11 16:44:04+00:00,19,C,00158D000192D255
2020-03-11 16:59:04+00:00,19,C,00158D000192D255
2020-03-11 17:14:04+00:00,19,C,00158D000192D255
2020-03-11 17:29:04+00:00,19,C,00158D000192D255
2020-03-11 17:44:04+00:00,19,C,00158D000192D255
2020-03-11 17:59:04+00:00,19,C,00158D000192D255
2020-03-11 18:14:04+00:00,19,C,00158D000192D255
2020-03-11 18:29:04+00:00,19,C,00158D000192D255
2020-03-11 18:44:04+00:00,19,C,00158D000192D255
2020-03-11 18:59:04+00:00,19,C,00158D000192D255
2020-03-11 19:14:04+00:00,19,C,00158D000192D255
2020-03-11 19:29:04+00:00,19,C,00158D000192D255
2020-03-11 19:44:04+00:00,19,C,00158D000192D255
2020-03-11 19:59:04+00:00,19,C,00158D000192D255
2020-03-11 20:14:04+00:00,19,C,00158D000192D255
2020-03-11 20:29:04+00:00,19,C,00158D000192D255
2020-03-11 20:44:04+00:00,19,C,00158D000192D255
2020-03-11 20:59:04+00:00,19,C,00158D000192D255
2020-03-11 21:14:04+00:00,19,C,00158D000192D255
2020-03-11 21:29:04+00:00,19,C,00158D000192D255
2020-03-11 21:44:04+00:00,19,C,00158D000192D255
2020-03-11 21:59:04+00:00,19,C,00158D000192D255
2020-03-11 22:14:04+00:00,19,C,00158D000192D255
2020-03-11 22:29:04+00:00,19,C,00158D000192D255
2020-03-11 22:44:04+00:00,19,C,00158D000192D255
2020-03-11 22:59:04+00:00,19,C,00158D000192D255
2020-03-11 23:14:04+00:00,19,C,00158D000192D255
2020-03-11 23:29:04+00:00,19,C,00158D000192D255
2020-03-11 23:44:04+00:00,19,C,00158D000192D255
2020-03-11 23:59:04+00:00,19,C,00158D000192D255
2020-03-12 00:14:04+00:00,19,C,00158D000192D255
2020-03-12 00:29:04+00:00,19,C,00158D000192D255
2020-03-12 00:44:04+00:00,19,C,00158D000192D255
2020-03-12 00:59:04+00:00,19,C,00158D000192D255
2020-03-12 01:14:04+00:00,19,C,00158D000192D255
2020-03-12 01:29:04+00:00,19,C,00158D000192D255
2020-03-12 01:44:04+00:00,19,C,00158D000192D255
2020-03-12 01:59:04+00:00,19,C,00158D000192D255
2020-03-12 02:14:04+00:00,19,C,00158D000192D255
2020-03-12 02:29:04+00:00,19,C,00158D000192D255
2020-03-12 02:44:04+00:00,19,C,00158D000192D255
2020-03-12 02:59:04+00:00,19,C,00158D000192D255
2020-03-12 03:14:04+00:00,19,C,00158D000192D255
2020-03-12 03:29:04+00:00,19,C,00158D000192D255
2020-03-12 03:44:04+00:00,19,C,00158D000192D255
2020-03-12 03:59:04+00:00,19,C,00158D000192D255
2020-03-12 04:14:04+00:00,19,C,00158D000192D255
2020-03-12 04:29:04+00:00,19,C,00158D000192D255
2020-03-12 04:44:04+00:00,19,C,00158D000192D255
2020-03-12 04:59:04+00:00,19,C,00158D000192D255
2020-03-12 05:14:04+00:00,19,C,00158D000192D255
2020-03-12 05:29:04+00:00,19,C,00158D000192D255
2020-03-12 05:44:04+00:00,19,C,00158D000192D255
2020-03-12 05:59:04+00:00,19,C,00158D000192D255
2020-03-12 06:00:16+00:00,22,C,00158D000192D255
2020-03-12 06:14:04+00:00,22,C,00158D000192D255
2020-03-12 06:29:04+00:00,22,C,00158D000192D255
2020-03-12 06:44:04+00:00,22,C,00158D000192D255
2020-03-12 06:59:04+00:00,22,C,00158D000192D255
2020-03-12 07:14:04+00:00,22,C,00158D000192D255
2020-03-12 07:29:04+00:00,22,C,00158D000192D255
2020-03-12 07:44:04+00:00,22,C,00158D000192D255
2020-03-12 07:59:04+00:00,22,C,00158D000192D255
2020-03-12 08:10:46+00:00,22,C,00158D000192D255
2020-03-12 08:11:57+00:00,22,C,00158D000192D255
2020-03-12 08:26:57+00:00,22,C,00158D000192D255
2020-03-12 08:41:57+00:00,22,C,00158D000192D255
2020-03-12 08:56:57+00:00,22,C,00158D000192D255
2020-03-12 09:11:57+00:00,22,C,00158D000192D255
2020-03-12 09:26:57+00:00,22,C,00158D000192D255
2020-03-12 09:41:57+00:00,22,C,00158D000192D255
2020-03-12 09:56:57+00:00,22,C,00158D000192D255
2020-03-12 10:11:57+00:00,22,C,00158D000192D255
2020-03-12 10:26:57+00:00,22,C,00158D000192D255
2020-03-12 10:41:57+00:00,22,C,00158D000192D255
2020-03-12 10:56:57+00:00,22,C,00158D000192D255
2020-03-12 11:11:57+00:00,22,C,00158D000192D255
2020-03-12 11:26:57+00:00,22,C,00158D000192D255
2020-03-12 11:41:57+00:00,22,C,00158D000192D255
2020-03-12 11:56:57+00:00,22,C,00158D000192D255
2020-03-12 12:11:57+00:00,22,C,00158D000192D255
2020-03-12 12:26:57+00:00,22,C,00158D000192D255
2020-03-12 12:41:57+00:00,22,C,00158D000192D255
2020-03-12 12:56:57+00:00,22,C,00158D000192D255
2020-03-12 13:11:57+00:00,22,C,00158D000192D255
2020-03-12 13:26:57+00:00,22,C,00158D000192D255
2020-03-12 13:41:57+00:00,22,C,00158D000192D255
2020-03-12 13:56:57+00:00,22,C,00158D000192D255
2020-03-12 14:11:57+00:00,22,C,00158D000192D255
2020-03-12 14:26:57+00:00,22,C,00158D000192D255
2020-03-12 14:41:57+00:00,22,C,00158D000192D255
2020-03-12 14:56:57+00:00,22,C,00158D000192D255
2020-03-12 15:11:57+00:00,22,C,00158D000192D255
2020-03-12 15:26:57+00:00,22,C,00158D000192D255
2020-03-12 15:41:57+00:00,22,C,00158D000192D255
2020-03-12 15:56:57+00:00,22,C,00158D000192D255
2020-03-12 16:00:15+00:00,19,C,00158D000192D255
2020-03-12 16:11:57+00:00,19,C,00158D000192D255
2020-03-12 16:26:57+00:00,19,C,00158D000192D255
2020-03-12 16:41:57+00:00,19,C,00158D000192D255
2020-03-12 16:56:57+00:00,19,C,00158D000192D255
2020-03-12 17:11:57+00:00,19,C,00158D000192D255
2020-03-12 17:26:57+00:00,19,C,00158D000192D255
2020-03-12 17:41:57+00:00,19,C,00158D000192D255
2020-03-12 17:56:57+00:00,19,C,00158D000192D255
2020-03-12 18:11:57+00:00,19,C,00158D000192D255
2020-03-12 18:26:57+00:00,19,C,00158D000192D255
2020-03-12 18:41:57+00:00,19,C,00158D000192D255
2020-03-12 18:56:57+00:00,19,C,00158D000192D255
2020-03-12 19:11:57+00:00,19,C,00158D000192D255
2020-03-12 19:26:57+00:00,19,C,00158D000192D255
2020-03-12 19:41:57+00:00,19,C,00158D000192D255
2020-03-12 19:56:57+00:00,19,C,00158D000192D255
2020-03-12 20:11:57+00:00,19,C,00158D000192D255
2020-03-12 20:26:57+00:00,19,C,00158D000192D255
2020-03-12 20:41:57+00:00,19,C,00158D000192D255
2020-03-12 20:56:57+00:00,19,C,00158D000192D255
2020-03-12 21:11:57+00:00,19,C,00158D000192D255
2020-03-12 21:26:57+00:00,19,C,00158D000192D255
2020-03-12 21:41:57+00:00,19,C,00158D000192D255
2020-03-12 21:56:57+00:00,19,C,00158D000192D255
2020-03-12 22:11:57+00:00,19,C,00158D000192D255
2020-03-12 22:26:58+00:00,19,C,00158D000192D255
2020-03-12 22:41:58+00:00,19,C,00158D000192D255
2020-03-12 22:56:58+00:00,19,C,00158D000192D255
2020-03-12 23:11:58+00:00,19,C,00158D000192D255
2020-03-12 23:26:58+00:00,19,C,00158D000192D255
2020-03-12 23:41:58+00:00,19,C,00158D000192D255
2020-03-12 23:56:58+00:00,19,C,00158D000192D255
2020-03-13 00:11:58+00:00,19,C,00158D000192D255
2020-03-13 00:26:58+00:00,19,C,00158D000192D255
2020-03-13 00:41:58+00:00,19,C,00158D000192D255
2020-03-13 00:56:58+00:00,19,C,00158D000192D255
2020-03-13 01:11:58+00:00,19,C,00158D000192D255
2020-03-13 01:26:58+00:00,19,C,00158D000192D255
2020-03-13 01:41:58+00:00,19,C,00158D000192D255
2020-03-13 01:56:58+00:00,19,C,00158D000192D255
2020-03-13 02:11:58+00:00,19,C,00158D000192D255
2020-03-13 02:26:58+00:00,19,C,00158D000192D255
2020-03-13 02:41:58+00:00,19,C,00158D000192D255
2020-03-13 02:56:58+00:00,19,C,00158D000192D255
2020-03-13 03:11:58+00:00,19,C,00158D000192D255
2020-03-13 03:26:58+00:00,19,C,00158D000192D255
2020-03-13 03:41:58+00:00,19,C,00158D000192D255
2020-03-13 03:56:58+00:00,19,C,00158D000192D255
2020-03-13 04:11:58+00:00,19,C,00158D000192D255
2020-03-13 04:26:58+00:00,19,C,00158D000192D255
2020-03-13 04:41:58+00:00,19,C,00158D000192D255
2020-03-13 04:56:58+00:00,19,C,00158D000192D255
2020-03-13 05:11:58+00:00,19,C,00158D000192D255
2020-03-13 05:26:58+00:00,19,C,00158D000192D255
2020-03-13 05:41:58+00:00,19,C,00158D000192D255
2020-03-13 05:56:58+00:00,19,C,00158D000192D255
2020-03-13 06:00:09+00:00,22,C,00158D000192D255
2020-03-13 06:11:58+00:00,22,C,00158D000192D255
2020-03-13 06:26:58+00:00,22,C,00158D000192D255
2020-03-13 06:41:58+00:00,22,C,00158D000192D255
2020-03-13 06:56:58+00:00,22,C,00158D000192D255
2020-03-13 07:11:58+00:00,22,C,00158D000192D255
2020-03-13 07:26:58+00:00,22,C,00158D000192D255
2020-03-13 07:41:58+00:00,22,C,00158D000192D255
2020-03-13 07:44:23+00:00,22,C,00158D000192D255
2020-03-13 07:59:23+00:00,22,C,00158D000192D255
2020-03-13 08:14:23+00:00,22,C,00158D000192D255
2020-03-13 08:29:23+00:00,22,C,00158D000192D255
2020-03-13 08:44:23+00:00,22,C,00158D000192D255
2020-03-13 08:59:23+00:00,22,C,00158D000192D255
2020-03-13 09:14:23+00:00,22,C,00158D000192D255
2020-03-13 09:29:23+00:00,22,C,00158D000192D255
2020-03-13 09:44:23+00:00,22,C,00158D000192D255
2020-03-13 09:59:23+00:00,22,C,00158D000192D255
2020-03-13 10:14:23+00:00,22,C,00158D000192D255
2020-03-13 10:29:23+00:00,22,C,00158D000192D255
2020-03-13 10:44:24+00:00,22,C,00158D000192D255
2020-03-13 10:59:24+00:00,22,C,00158D000192D255
2020-03-13 11:01:11+00:00,22,C,00158D000192D255
2020-03-13 11:16:11+00:00,22,C,00158D000192D255
2020-03-13 11:31:11+00:00,22,C,00158D000192D255
2020-03-13 11:46:11+00:00,22,C,00158D000192D255
2020-03-13 12:01:11+00:00,22,C,00158D000192D255
2020-03-13 12:16:11+00:00,22,C,00158D000192D255
2020-03-13 12:31:11+00:00,22,C,00158D000192D255
2020-03-13 12:32:54+00:00,22,C,00158D000192D255
2020-03-13 12:47:54+00:00,22,C,00158D000192D255
2020-03-13 12:50:41+00:00,22,C,00158D000192D255
2020-03-13 13:05:41+00:00,22,C,00158D000192D255
2020-03-13 13:20:41+00:00,22,C,00158D000192D255
2020-03-13 13:35:41+00:00,22,C,00158D000192D255
2020-03-13 13:50:41+00:00,22,C,00158D000192D255
2020-03-13 14:05:41+00:00,22,C,00158D000192D255
2020-03-13 14:20:41+00:00,22,C,00158D000192D255
2020-03-13 14:35:41+00:00,22,C,00158D000192D255
2020-03-13 14:50:41+00:00,22,C,00158D000192D255
2020-03-13 15:05:41+00:00,22,C,00158D000192D255
2020-03-13 15:20:41+00:00,22,C,00158D000192D255
2020-03-13 15:35:41+00:00,22,C,00158D000192D255
2020-03-13 15:50:41+00:00,22,C,00158D000192D255
2020-03-13 16:00:48+00:00,19,C,00158D000192D255
2020-03-13 16:21:09+00:00,19,C,00158D000192D255
2020-03-13 16:21:22+00:00,19,C,00158D000192D255
2020-03-13 16:36:22+00:00,19,C,00158D000192D255
2020-03-13 16:51:22+00:00,19,C,00158D000192D255
2020-03-13 17:06:22+00:00,19,C,00158D000192D255
2020-03-13 17:21:22+00:00,19,C,00158D000192D255
2020-03-13 17:36:22+00:00,19,C,00158D000192D255
2020-03-13 17:51:22+00:00,19,C,00158D000192D255
2020-03-13 18:06:22+00:00,19,C,00158D000192D255
2020-03-13 18:21:22+00:00,19,C,00158D000192D255
2020-03-13 18:36:22+00:00,19,C,00158D000192D255
2020-03-13 18:51:22+00:00,19,C,00158D000192D255
2020-03-13 19:06:22+00:00,19,C,00158D000192D255
2020-03-13 19:21:22+00:00,19,C,00158D000192D255
2020-03-13 19:36:22+00:00,19,C,00158D000192D255
2020-03-13 19:51:22+00:00,19,C,00158D000192D255
2020-03-13 20:06:22+00:00,19,C,00158D000192D255
2020-03-13 20:21:22+00:00,19,C,00158D000192D255
2020-03-13 20:36:22+00:00,19,C,00158D000192D255
2020-03-13 20:51:22+00:00,19,C,00158D000192D255
2020-03-13 21:06:22+00:00,19,C,00158D000192D255
2020-03-13 21:21:22+00:00,19,C,00158D000192D255
2020-03-13 21:36:22+00:00,19,C,00158D000192D255
2020-03-13 21:51:22+00:00,19,C,00158D000192D255
2020-03-13 22:06:22+00:00,19,C,00158D000192D255
2020-03-13 22:21:22+00:00,19,C,00158D000192D255
2020-03-13 22:36:22+00:00,19,C,00158D000192D255
2020-03-13 22:51:22+00:00,19,C,00158D000192D255
2020-03-13 23:06:22+00:00,19,C,00158D000192D255
2020-03-13 23:21:22+00:00,19,C,00158D000192D255
2020-03-13 23:36:22+00:00,19,C,00158D000192D255
2020-03-13 23:51:22+00:00,19,C,00158D000192D255
2020-03-14 00:06:22+00:00,19,C,00158D000192D255
2020-03-14 00:21:22+00:00,19,C,00158D000192D255
2020-03-14 00:36:22+00:00,19,C,00158D000192D255
2020-03-14 00:51:22+00:00,19,C,00158D000192D255
2020-03-14 01:06:22+00:00,19,C,00158D000192D255
2020-03-14 01:21:22+00:00,19,C,00158D000192D255
2020-03-14 01:36:22+00:00,19,C,00158D000192D255
2020-03-14 01:51:22+00:00,19,C,00158D000192D255
2020-03-14 02:06:22+00:00,19,C,00158D000192D255
2020-03-14 02:21:22+00:00,19,C,00158D000192D255
2020-03-14 02:36:22+00:00,19,C,00158D000192D255
2020-03-14 02:51:22+00:00,19,C,00158D000192D255
2020-03-14 03:06:22+00:00,19,C,00158D000192D255
2020-03-14 03:21:22+00:00,19,C,00158D000192D255
2020-03-14 03:36:22+00:00,19,C,00158D000192D255
2020-03-14 03:51:22+00:00,19,C,00158D000192D255
2020-03-14 04:06:22+00:00,19,C,00158D000192D255
2020-03-14 04:21:22+00:00,19,C,00158D000192D255
2020-03-14 04:36:22+00:00,19,C,00158D000192D255
2020-03-14 04:51:22+00:00,19,C,00158D000192D255
2020-03-14 05:06:22+00:00,19,C,00158D000192D255
2020-03-14 05:21:22+00:00,19,C,00158D000192D255
2020-03-14 05:36:22+00:00,19,C,00158D000192D255
2020-03-14 05:51:22+00:00,19,C,00158D000192D255
2020-03-14 06:06:22+00:00,19,C,00158D000192D255
2020-03-14 06:21:22+00:00,19,C,00158D000192D255
2020-03-14 06:36:22+00:00,19,C,00158D000192D255
2020-03-14 06:51:22+00:00,19,C,00158D000192D255
2020-03-14 07:06:22+00:00,19,C,00158D000192D255
2020-03-14 07:21:22+00:00,19,C,00158D000192D255
2020-03-14 07:36:22+00:00,19,C,00158D000192D255
2020-03-14 07:51:22+00:00,19,C,00158D000192D255
2020-03-14 08:06:22+00:00,19,C,00158D000192D255
2020-03-14 08:21:22+00:00,19,C,00158D000192D255
2020-03-14 08:36:22+00:00,19,C,00158D000192D255
2020-03-14 08:51:22+00:00,19,C,00158D000192D255
2020-03-14 09:06:22+00:00,19,C,00158D000192D255
2020-03-14 09:21:22+00:00,19,C,00158D000192D255
2020-03-14 09:36:22+00:00,19,C,00158D000192D255
2020-03-14 09:51:22+00:00,19,C,00158D000192D255
2020-03-14 10:06:22+00:00,19,C,00158D000192D255
2020-03-14 10:21:22+00:00,19,C,00158D000192D255
2020-03-14 10:36:22+00:00,19,C,00158D000192D255
2020-03-14 10:51:22+00:00,19,C,00158D000192D255
2020-03-14 11:06:22+00:00,19,C,00158D000192D255
2020-03-14 11:21:22+00:00,19,C,00158D000192D255
2020-03-14 11:36:22+00:00,19,C,00158D000192D255
2020-03-14 11:51:22+00:00,19,C,00158D000192D255
2020-03-14 12:06:22+00:00,19,C,00158D000192D255
2020-03-14 12:21:22+00:00,19,C,00158D000192D255
2020-03-14 12:36:22+00:00,19,C,00158D000192D255
2020-03-14 12:51:22+00:00,19,C,00158D000192D255
2020-03-14 13:06:22+00:00,19,C,00158D000192D255
2020-03-14 13:21:22+00:00,19,C,00158D000192D255
2020-03-14 13:36:22+00:00,19,C,00158D000192D255
2020-03-14 13:51:22+00:00,19,C,00158D000192D255
2020-03-14 14:06:22+00:00,19,C,00158D000192D255
2020-03-14 14:21:22+00:00,19,C,00158D000192D255
2020-03-14 14:36:22+00:00,19,C,00158D000192D255
2020-03-14 14:51:22+00:00,19,C,00158D000192D255
2020-03-14 15:06:22+00:00,19,C,00158D000192D255
2020-03-14 15:21:22+00:00,19,C,00158D000192D255
2020-03-14 15:36:22+00:00,19,C,00158D000192D255
2020-03-14 15:51:22+00:00,19,C,00158D000192D255
2020-03-14 16:06:22+00:00,19,C,00158D000192D255
2020-03-14 16:21:22+00:00,19,C,00158D000192D255
2020-03-14 16:36:22+00:00,19,C,00158D000192D255
2020-03-14 16:51:22+00:00,19,C,00158D000192D255
2020-03-14 17:06:22+00:00,19,C,00158D000192D255
2020-03-14 17:21:22+00:00,19,C,00158D000192D255
2020-03-14 17:36:22+00:00,19,C,00158D000192D255
