,value,unit,serialNumber
2020-10-13 08:47:56+00:00,19.0,C,00158D000192D255
2020-10-13 08:47:59+00:00,19.0,C,00158D000192D255
2020-10-13 09:02:59+00:00,19.0,C,00158D000192D255
2020-10-13 09:17:59+00:00,19.0,C,00158D000192D255
2020-10-13 09:21:16+00:00,22.0,C,00158D000192D255
2020-10-13 10:01:45+00:00,22.0,C,00158D000192D255
2020-10-13 10:01:53+00:00,22.0,C,00158D000192D255
2020-10-13 10:16:53+00:00,22.0,C,00158D000192D255
2020-10-13 10:31:53+00:00,22.0,C,00158D000192D255
2020-10-13 10:46:53+00:00,22.0,C,00158D000192D255
2020-10-13 11:01:53+00:00,22.0,C,00158D000192D255
2020-10-13 11:16:53+00:00,22.0,C,00158D000192D255
2020-10-13 11:31:53+00:00,22.0,C,00158D000192D255
2020-10-13 11:38:59+00:00,22.0,C,00158D000192D255
2020-10-13 11:44:46+00:00,22.0,C,00158D000192D255
2020-10-13 11:59:38+00:00,22.0,C,00158D000192D255
2020-10-13 12:00:23+00:00,22.0,C,00158D000192D255
2020-10-13 12:15:23+00:00,22.0,C,00158D000192D255
2020-10-13 12:30:23+00:00,22.0,C,00158D000192D255
2020-10-13 12:45:23+00:00,22.0,C,00158D000192D255
2020-10-13 13:00:23+00:00,22.0,C,00158D000192D255
2020-10-13 13:02:40+00:00,22.0,C,00158D000192D255
2020-10-13 13:04:53+00:00,22.0,C,00158D000192D255
2020-10-13 13:06:38+00:00,22.0,C,00158D000192D255
2020-10-13 13:09:24+00:00,22.0,C,00158D000192D255
2020-10-13 13:24:24+00:00,22.0,C,00158D000192D255
2020-10-13 13:29:46+00:00,22.0,C,00158D000192D255
2020-10-13 13:30:32+00:00,22.0,C,00158D000192D255
2020-10-13 13:33:46+00:00,22.0,C,00158D000192D255
2020-10-13 13:48:46+00:00,22.0,C,00158D000192D255
2020-10-13 13:49:09+00:00,22.0,C,00158D000192D255
2020-10-13 13:56:29+00:00,22.0,C,00158D000192D255
2020-10-13 13:57:13+00:00,22.0,C,00158D000192D255
2020-10-13 14:12:13+00:00,22.0,C,00158D000192D255
2020-10-13 14:27:13+00:00,22.0,C,00158D000192D255
2020-10-13 14:42:13+00:00,22.0,C,00158D000192D255
2020-10-13 14:57:13+00:00,22.0,C,00158D000192D255
2020-10-13 15:12:13+00:00,22.0,C,00158D000192D255
2020-10-13 15:27:13+00:00,22.0,C,00158D000192D255
2020-10-13 15:30:39+00:00,19.0,C,00158D000192D255
2020-10-13 16:11:21+00:00,19.0,C,00158D000192D255
2020-10-13 16:11:41+00:00,19.0,C,00158D000192D255
2020-10-13 16:26:41+00:00,19.0,C,00158D000192D255
2020-10-13 16:41:41+00:00,19.0,C,00158D000192D255
2020-10-13 16:56:41+00:00,19.0,C,00158D000192D255
2020-10-13 17:11:41+00:00,19.0,C,00158D000192D255
2020-10-13 17:26:41+00:00,19.0,C,00158D000192D255
2020-10-13 17:41:41+00:00,19.0,C,00158D000192D255
2020-10-13 17:56:41+00:00,19.0,C,00158D000192D255
2020-10-13 18:11:41+00:00,19.0,C,00158D000192D255
2020-10-13 18:26:41+00:00,19.0,C,00158D000192D255
2020-10-13 18:41:41+00:00,19.0,C,00158D000192D255
2020-10-13 18:56:41+00:00,19.0,C,00158D000192D255
2020-10-13 19:11:41+00:00,19.0,C,00158D000192D255
2020-10-13 19:26:41+00:00,19.0,C,00158D000192D255
2020-10-13 19:41:41+00:00,19.0,C,00158D000192D255
2020-10-13 19:56:41+00:00,19.0,C,00158D000192D255
2020-10-13 20:11:41+00:00,19.0,C,00158D000192D255
2020-10-13 20:26:41+00:00,19.0,C,00158D000192D255
2020-10-13 20:41:41+00:00,19.0,C,00158D000192D255
2020-10-13 20:56:41+00:00,19.0,C,00158D000192D255
2020-10-13 21:11:41+00:00,19.0,C,00158D000192D255
2020-10-13 21:26:41+00:00,19.0,C,00158D000192D255
2020-10-13 21:41:41+00:00,19.0,C,00158D000192D255
2020-10-13 21:56:41+00:00,19.0,C,00158D000192D255
2020-10-13 22:11:41+00:00,19.0,C,00158D000192D255
2020-10-13 22:26:41+00:00,19.0,C,00158D000192D255
2020-10-13 22:41:41+00:00,19.0,C,00158D000192D255
2020-10-13 22:56:41+00:00,19.0,C,00158D000192D255
2020-10-13 22:56:53+00:00,19.0,C,00158D000192D255
2020-10-13 22:57:39+00:00,19.0,C,00158D000192D255
2020-10-13 23:12:39+00:00,19.0,C,00158D000192D255
2020-10-13 23:27:39+00:00,19.0,C,00158D000192D255
2020-10-13 23:42:39+00:00,19.0,C,00158D000192D255
2020-10-13 23:57:39+00:00,19.0,C,00158D000192D255
2020-10-14 00:12:39+00:00,19.0,C,00158D000192D255
2020-10-14 00:27:39+00:00,19.0,C,00158D000192D255
2020-10-14 00:42:39+00:00,19.0,C,00158D000192D255
2020-10-14 00:57:39+00:00,19.0,C,00158D000192D255
2020-10-14 01:12:39+00:00,19.0,C,00158D000192D255
2020-10-14 01:27:39+00:00,19.0,C,00158D000192D255
2020-10-14 01:42:40+00:00,19.0,C,00158D000192D255
2020-10-14 01:57:40+00:00,19.0,C,00158D000192D255
2020-10-14 02:12:40+00:00,19.0,C,00158D000192D255
2020-10-14 02:27:40+00:00,19.0,C,00158D000192D255
2020-10-14 02:42:40+00:00,19.0,C,00158D000192D255
2020-10-14 02:57:40+00:00,19.0,C,00158D000192D255
2020-10-14 03:12:40+00:00,19.0,C,00158D000192D255
2020-10-14 03:27:40+00:00,19.0,C,00158D000192D255
2020-10-14 03:42:40+00:00,19.0,C,00158D000192D255
2020-10-14 03:57:40+00:00,19.0,C,00158D000192D255
2020-10-14 04:12:40+00:00,19.0,C,00158D000192D255
2020-10-14 04:27:40+00:00,19.0,C,00158D000192D255
2020-10-14 04:42:40+00:00,19.0,C,00158D000192D255
2020-10-14 04:57:40+00:00,19.0,C,00158D000192D255
2020-10-14 05:00:05+00:00,22.0,C,00158D000192D255
2020-10-14 05:20:35+00:00,22.0,C,00158D000192D255
2020-10-14 05:20:50+00:00,22.0,C,00158D000192D255
2020-10-14 05:40:49+00:00,22.0,C,00158D000192D255
2020-10-14 05:40:59+00:00,22.0,C,00158D000192D255
2020-10-14 05:55:59+00:00,22.0,C,00158D000192D255
2020-10-14 06:10:59+00:00,22.0,C,00158D000192D255
2020-10-14 06:25:59+00:00,22.0,C,00158D000192D255
2020-10-14 06:40:59+00:00,22.0,C,00158D000192D255
2020-10-14 06:49:24+00:00,22.0,C,00158D000192D255
2020-10-14 06:52:40+00:00,22.0,C,00158D000192D255
2020-10-14 06:54:25+00:00,22.0,C,00158D000192D255
2020-10-14 06:57:10+00:00,22.0,C,00158D000192D255
2020-10-14 07:12:10+00:00,22.0,C,00158D000192D255
2020-10-14 07:27:10+00:00,22.0,C,00158D000192D255
2020-10-14 07:42:10+00:00,22.0,C,00158D000192D255
2020-10-14 07:43:18+00:00,25.0,C,00158D000192D255
2020-10-14 07:57:10+00:00,25.0,C,00158D000192D255
2020-10-14 08:12:10+00:00,25.0,C,00158D000192D255
2020-10-14 08:23:14+00:00,25.0,C,00158D000192D255
2020-10-14 08:23:58+00:00,25.0,C,00158D000192D255
2020-10-14 08:24:45+00:00,25.0,C,00158D000192D255
2020-10-14 08:25:28+00:00,25.0,C,00158D000192D255
2020-10-14 08:36:16+00:00,25.0,C,00158D000192D255
2020-10-14 08:39:00+00:00,25.0,C,00158D000192D255
2020-10-14 08:49:21+00:00,25.0,C,00158D000192D255
2020-10-14 08:55:39+00:00,25.0,C,00158D000192D255
2020-10-14 09:10:39+00:00,25.0,C,00158D000192D255
2020-10-14 09:13:35+00:00,25.0,C,00158D000192D255
2020-10-14 09:28:35+00:00,25.0,C,00158D000192D255
2020-10-14 09:34:01+00:00,25.0,C,00158D000192D255
2020-10-14 09:40:20+00:00,25.0,C,00158D000192D255
2020-10-14 09:55:20+00:00,25.0,C,00158D000192D255
2020-10-14 10:10:20+00:00,25.0,C,00158D000192D255
2020-10-14 10:22:29+00:00,25.0,C,00158D000192D255
2020-10-14 10:23:44+00:00,25.0,C,00158D000192D255
2020-10-14 10:38:44+00:00,25.0,C,00158D000192D255
2020-10-14 10:53:44+00:00,25.0,C,00158D000192D255
2020-10-14 11:08:44+00:00,25.0,C,00158D000192D255
2020-10-14 11:13:24+00:00,25.0,C,00158D000192D255
2020-10-14 11:14:36+00:00,25.0,C,00158D000192D255
2020-10-14 11:17:24+00:00,25.0,C,00158D000192D255
2020-10-14 11:18:36+00:00,25.0,C,00158D000192D255
2020-10-14 11:23:23+00:00,25.0,C,00158D000192D255
2020-10-14 11:30:39+00:00,25.0,C,00158D000192D255
2020-10-14 11:35:27+00:00,25.0,C,00158D000192D255
2020-10-14 11:36:10+00:00,25.0,C,00158D000192D255
2020-10-14 11:41:26+00:00,25.0,C,00158D000192D255
2020-10-14 11:56:26+00:00,25.0,C,00158D000192D255
2020-10-14 12:11:26+00:00,25.0,C,00158D000192D255
2020-10-14 12:14:58+00:00,25.0,C,00158D000192D255
2020-10-14 12:18:13+00:00,25.0,C,00158D000192D255
2020-10-14 12:20:26+00:00,25.0,C,00158D000192D255
2020-10-14 12:21:40+00:00,25.0,C,00158D000192D255
2020-10-14 12:22:54+00:00,25.0,C,00158D000192D255
2020-10-14 12:23:36+00:00,25.0,C,00158D000192D255
2020-10-14 12:24:19+00:00,25.0,C,00158D000192D255
2020-10-14 12:26:02+00:00,25.0,C,00158D000192D255
2020-10-14 12:26:44+00:00,25.0,C,00158D000192D255
2020-10-14 12:27:58+00:00,25.0,C,00158D000192D255
2020-10-14 12:29:17+00:00,25.0,C,00158D000192D255
2020-10-14 12:44:17+00:00,25.0,C,00158D000192D255
2020-10-14 12:45:11+00:00,25.0,C,00158D000192D255
2020-10-14 12:46:24+00:00,25.0,C,00158D000192D255
2020-10-14 12:49:48+00:00,25.0,C,00158D000192D255
2020-10-14 12:54:31+00:00,25.0,C,00158D000192D255
2020-10-14 13:09:31+00:00,25.0,C,00158D000192D255
2020-10-14 13:24:31+00:00,25.0,C,00158D000192D255
2020-10-14 13:39:31+00:00,25.0,C,00158D000192D255
2020-10-14 13:54:31+00:00,25.0,C,00158D000192D255
2020-10-14 14:09:31+00:00,25.0,C,00158D000192D255
2020-10-14 14:24:31+00:00,25.0,C,00158D000192D255
2020-10-14 14:39:31+00:00,25.0,C,00158D000192D255
2020-10-14 14:54:33+00:00,25.0,C,00158D000192D255
2020-10-14 15:09:33+00:00,25.0,C,00158D000192D255
2020-10-14 15:24:33+00:00,25.0,C,00158D000192D255
2020-10-14 15:30:15+00:00,19.0,C,00158D000192D255
2020-10-14 15:50:40+00:00,19.0,C,00158D000192D255
2020-10-14 15:50:50+00:00,19.0,C,00158D000192D255
2020-10-14 16:10:55+00:00,19.0,C,00158D000192D255
2020-10-14 16:11:04+00:00,19.0,C,00158D000192D255
2020-10-14 16:26:04+00:00,19.0,C,00158D000192D255
2020-10-14 16:41:04+00:00,19.0,C,00158D000192D255
2020-10-14 16:56:04+00:00,19.0,C,00158D000192D255
2020-10-14 17:11:04+00:00,19.0,C,00158D000192D255
2020-10-14 17:26:04+00:00,19.0,C,00158D000192D255
2020-10-14 17:41:04+00:00,19.0,C,00158D000192D255
2020-10-14 17:56:04+00:00,19.0,C,00158D000192D255
2020-10-14 18:11:04+00:00,19.0,C,00158D000192D255
2020-10-14 18:26:04+00:00,19.0,C,00158D000192D255
2020-10-14 18:41:04+00:00,19.0,C,00158D000192D255
2020-10-14 18:56:04+00:00,19.0,C,00158D000192D255
2020-10-14 19:11:04+00:00,19.0,C,00158D000192D255
2020-10-14 19:26:04+00:00,19.0,C,00158D000192D255
2020-10-14 19:41:04+00:00,19.0,C,00158D000192D255
2020-10-14 19:56:04+00:00,19.0,C,00158D000192D255
2020-10-14 20:11:04+00:00,19.0,C,00158D000192D255
2020-10-14 20:26:04+00:00,19.0,C,00158D000192D255
2020-10-14 20:41:04+00:00,19.0,C,00158D000192D255
2020-10-14 20:56:04+00:00,19.0,C,00158D000192D255
2020-10-14 21:11:04+00:00,19.0,C,00158D000192D255
2020-10-14 21:26:04+00:00,19.0,C,00158D000192D255
2020-10-14 21:41:04+00:00,19.0,C,00158D000192D255
2020-10-14 21:56:04+00:00,19.0,C,00158D000192D255
2020-10-14 22:11:04+00:00,19.0,C,00158D000192D255
2020-10-14 22:26:04+00:00,19.0,C,00158D000192D255
2020-10-14 22:41:04+00:00,19.0,C,00158D000192D255
2020-10-14 22:56:04+00:00,19.0,C,00158D000192D255
2020-10-14 23:11:04+00:00,19.0,C,00158D000192D255
2020-10-14 23:26:04+00:00,19.0,C,00158D000192D255
2020-10-14 23:41:04+00:00,19.0,C,00158D000192D255
2020-10-14 23:56:04+00:00,19.0,C,00158D000192D255
2020-10-15 00:11:04+00:00,19.0,C,00158D000192D255
2020-10-15 00:26:04+00:00,19.0,C,00158D000192D255
2020-10-15 00:41:04+00:00,19.0,C,00158D000192D255
2020-10-15 00:56:04+00:00,19.0,C,00158D000192D255
2020-10-15 01:11:04+00:00,19.0,C,00158D000192D255
2020-10-15 01:26:04+00:00,19.0,C,00158D000192D255
2020-10-15 01:41:04+00:00,19.0,C,00158D000192D255
2020-10-15 01:56:04+00:00,19.0,C,00158D000192D255
2020-10-15 02:11:04+00:00,19.0,C,00158D000192D255
2020-10-15 02:26:04+00:00,19.0,C,00158D000192D255
2020-10-15 02:41:04+00:00,19.0,C,00158D000192D255
2020-10-15 02:56:04+00:00,19.0,C,00158D000192D255
2020-10-15 03:11:04+00:00,19.0,C,00158D000192D255
2020-10-15 03:26:04+00:00,19.0,C,00158D000192D255
2020-10-15 03:41:04+00:00,19.0,C,00158D000192D255
2020-10-15 03:56:04+00:00,19.0,C,00158D000192D255
2020-10-15 04:11:04+00:00,19.0,C,00158D000192D255
2020-10-15 04:26:04+00:00,19.0,C,00158D000192D255
2020-10-15 04:41:04+00:00,19.0,C,00158D000192D255
2020-10-15 04:56:04+00:00,19.0,C,00158D000192D255
2020-10-15 05:00:57+00:00,22.0,C,00158D000192D255
2020-10-15 05:21:23+00:00,22.0,C,00158D000192D255
2020-10-15 05:21:31+00:00,22.0,C,00158D000192D255
2020-10-15 05:41:31+00:00,22.0,C,00158D000192D255
2020-10-15 05:41:46+00:00,22.0,C,00158D000192D255
2020-10-15 05:56:46+00:00,22.0,C,00158D000192D255
2020-10-15 06:11:46+00:00,22.0,C,00158D000192D255
2020-10-15 06:26:46+00:00,22.0,C,00158D000192D255
2020-10-15 06:31:29+00:00,22.0,C,00158D000192D255
2020-10-15 06:32:53+00:00,22.0,C,00158D000192D255
2020-10-15 06:34:37+00:00,22.0,C,00158D000192D255
2020-10-15 06:35:50+00:00,22.0,C,00158D000192D255
2020-10-15 06:38:03+00:00,22.0,C,00158D000192D255
2020-10-15 06:43:55+00:00,19.0,C,00158D000192D255
2020-10-15 06:53:03+00:00,19.0,C,00158D000192D255
2020-10-15 07:06:57+00:00,22.0,C,00158D000192D255
2020-10-15 07:08:03+00:00,22.0,C,00158D000192D255
2020-10-15 07:23:03+00:00,22.0,C,00158D000192D255
2020-10-15 07:38:03+00:00,22.0,C,00158D000192D255
2020-10-15 07:53:03+00:00,22.0,C,00158D000192D255
2020-10-15 08:08:03+00:00,22.0,C,00158D000192D255
2020-10-15 08:23:03+00:00,22.0,C,00158D000192D255
2020-10-15 08:38:03+00:00,22.0,C,00158D000192D255
2020-10-15 08:53:03+00:00,22.0,C,00158D000192D255
2020-10-15 09:08:03+00:00,22.0,C,00158D000192D255
2020-10-15 09:23:03+00:00,22.0,C,00158D000192D255
2020-10-15 09:38:03+00:00,22.0,C,00158D000192D255
2020-10-15 09:53:03+00:00,22.0,C,00158D000192D255
2020-10-15 10:08:03+00:00,22.0,C,00158D000192D255
2020-10-15 10:19:46+00:00,22.0,C,00158D000192D255
2020-10-15 10:24:08+00:00,22.0,C,00158D000192D255
2020-10-15 10:39:08+00:00,22.0,C,00158D000192D255
2020-10-15 10:42:02+00:00,22.0,C,00158D000192D255
2020-10-15 10:56:55+00:00,22.0,C,00158D000192D255
2020-10-15 11:00:13+00:00,22.0,C,00158D000192D255
2020-10-15 11:08:30+00:00,22.0,C,00158D000192D255
2020-10-15 11:23:30+00:00,22.0,C,00158D000192D255
2020-10-15 11:36:02+00:00,22.0,C,00158D000192D255
2020-10-15 11:37:17+00:00,22.0,C,00158D000192D255
2020-10-15 11:42:33+00:00,22.0,C,00158D000192D255
2020-10-15 11:48:51+00:00,22.0,C,00158D000192D255
2020-10-15 12:03:51+00:00,22.0,C,00158D000192D255
2020-10-15 12:18:51+00:00,22.0,C,00158D000192D255
2020-10-15 12:33:51+00:00,22.0,C,00158D000192D255
2020-10-15 12:48:51+00:00,22.0,C,00158D000192D255
2020-10-15 13:03:51+00:00,22.0,C,00158D000192D255
2020-10-15 13:18:51+00:00,22.0,C,00158D000192D255
2020-10-15 13:33:51+00:00,22.0,C,00158D000192D255
2020-10-15 13:48:51+00:00,22.0,C,00158D000192D255
2020-10-15 14:03:51+00:00,22.0,C,00158D000192D255
2020-10-15 14:18:51+00:00,22.0,C,00158D000192D255
2020-10-15 14:19:07+00:00,22.5,C,00158D000192D255
2020-10-15 14:20:58+00:00,22.5,C,00158D000192D255
2020-10-15 14:21:42+00:00,22.5,C,00158D000192D255
2020-10-15 14:36:42+00:00,22.5,C,00158D000192D255
2020-10-15 14:40:38+00:00,22.5,C,00158D000192D255
2020-10-15 14:43:24+00:00,22.5,C,00158D000192D255
2020-10-15 14:58:24+00:00,22.5,C,00158D000192D255
2020-10-15 15:13:24+00:00,22.5,C,00158D000192D255
2020-10-15 15:19:00+00:00,22.5,C,00158D000192D255
2020-10-15 15:20:47+00:00,22.5,C,00158D000192D255
2020-10-15 15:30:02+00:00,19.0,C,00158D000192D255
2020-10-15 15:50:30+00:00,19.0,C,00158D000192D255
2020-10-15 15:50:52+00:00,19.0,C,00158D000192D255
2020-10-15 16:10:44+00:00,19.0,C,00158D000192D255
2020-10-15 16:11:03+00:00,19.0,C,00158D000192D255
2020-10-15 16:26:03+00:00,19.0,C,00158D000192D255
2020-10-15 16:41:03+00:00,19.0,C,00158D000192D255
2020-10-15 16:56:03+00:00,19.0,C,00158D000192D255
2020-10-15 17:11:03+00:00,19.0,C,00158D000192D255
2020-10-15 17:26:03+00:00,19.0,C,00158D000192D255
2020-10-15 17:41:03+00:00,19.0,C,00158D000192D255
2020-10-15 17:56:03+00:00,19.0,C,00158D000192D255
2020-10-15 18:11:03+00:00,19.0,C,00158D000192D255
2020-10-15 18:26:03+00:00,19.0,C,00158D000192D255
2020-10-15 18:41:03+00:00,19.0,C,00158D000192D255
2020-10-15 18:56:03+00:00,19.0,C,00158D000192D255
2020-10-15 19:11:03+00:00,19.0,C,00158D000192D255
2020-10-15 19:26:03+00:00,19.0,C,00158D000192D255
2020-10-15 19:41:03+00:00,19.0,C,00158D000192D255
2020-10-15 19:56:03+00:00,19.0,C,00158D000192D255
2020-10-15 20:11:03+00:00,19.0,C,00158D000192D255
2020-10-15 20:26:03+00:00,19.0,C,00158D000192D255
2020-10-15 20:41:03+00:00,19.0,C,00158D000192D255
2020-10-15 20:56:03+00:00,19.0,C,00158D000192D255
2020-10-15 21:11:03+00:00,19.0,C,00158D000192D255
2020-10-15 21:26:03+00:00,19.0,C,00158D000192D255
2020-10-15 21:41:03+00:00,19.0,C,00158D000192D255
2020-10-15 21:56:03+00:00,19.0,C,00158D000192D255
2020-10-15 22:11:03+00:00,19.0,C,00158D000192D255
2020-10-15 22:26:03+00:00,19.0,C,00158D000192D255
2020-10-15 22:41:03+00:00,19.0,C,00158D000192D255
2020-10-15 22:56:03+00:00,19.0,C,00158D000192D255
2020-10-15 23:11:03+00:00,19.0,C,00158D000192D255
2020-10-15 23:26:03+00:00,19.0,C,00158D000192D255
2020-10-15 23:41:03+00:00,19.0,C,00158D000192D255
2020-10-15 23:56:03+00:00,19.0,C,00158D000192D255
2020-10-16 00:11:03+00:00,19.0,C,00158D000192D255
2020-10-16 00:26:03+00:00,19.0,C,00158D000192D255
2020-10-16 00:41:03+00:00,19.0,C,00158D000192D255
2020-10-16 00:56:03+00:00,19.0,C,00158D000192D255
2020-10-16 01:11:03+00:00,19.0,C,00158D000192D255
2020-10-16 01:26:03+00:00,19.0,C,00158D000192D255
2020-10-16 01:41:03+00:00,19.0,C,00158D000192D255
2020-10-16 01:56:03+00:00,19.0,C,00158D000192D255
2020-10-16 02:11:03+00:00,19.0,C,00158D000192D255
2020-10-16 02:26:03+00:00,19.0,C,00158D000192D255
2020-10-16 02:41:03+00:00,19.0,C,00158D000192D255
2020-10-16 02:56:03+00:00,19.0,C,00158D000192D255
2020-10-16 03:11:03+00:00,19.0,C,00158D000192D255
2020-10-16 03:26:03+00:00,19.0,C,00158D000192D255
2020-10-16 03:41:03+00:00,19.0,C,00158D000192D255
2020-10-16 03:56:03+00:00,19.0,C,00158D000192D255
2020-10-16 04:11:03+00:00,19.0,C,00158D000192D255
2020-10-16 04:26:03+00:00,19.0,C,00158D000192D255
2020-10-16 04:41:03+00:00,19.0,C,00158D000192D255
2020-10-16 04:56:03+00:00,19.0,C,00158D000192D255
2020-10-16 05:00:53+00:00,22.0,C,00158D000192D255
2020-10-16 05:21:23+00:00,22.0,C,00158D000192D255
2020-10-16 05:21:51+00:00,22.0,C,00158D000192D255
2020-10-16 05:41:36+00:00,22.0,C,00158D000192D255
2020-10-16 05:42:04+00:00,22.0,C,00158D000192D255
2020-10-16 05:57:04+00:00,22.0,C,00158D000192D255
2020-10-16 06:12:04+00:00,22.0,C,00158D000192D255
2020-10-16 06:27:04+00:00,22.0,C,00158D000192D255
2020-10-16 06:36:51+00:00,19.0,C,00158D000192D255
2020-10-16 06:42:04+00:00,19.0,C,00158D000192D255
2020-10-16 06:57:04+00:00,19.0,C,00158D000192D255
2020-10-16 07:12:04+00:00,19.0,C,00158D000192D255
2020-10-16 07:27:04+00:00,19.0,C,00158D000192D255
2020-10-16 07:42:04+00:00,19.0,C,00158D000192D255
2020-10-16 07:56:31+00:00,19.0,C,00158D000192D255
2020-10-16 07:58:44+00:00,19.0,C,00158D000192D255
2020-10-16 08:02:27+00:00,19.0,C,00158D000192D255
2020-10-16 08:04:39+00:00,19.0,C,00158D000192D255
2020-10-16 08:07:33+00:00,19.0,C,00158D000192D255
2020-10-16 08:08:15+00:00,19.0,C,00158D000192D255
2020-10-16 08:09:00+00:00,19.0,C,00158D000192D255
2020-10-16 08:09:43+00:00,19.0,C,00158D000192D255
2020-10-16 08:10:26+00:00,19.0,C,00158D000192D255
2020-10-16 08:15:11+00:00,19.0,C,00158D000192D255
2020-10-16 08:16:24+00:00,19.0,C,00158D000192D255
2020-10-16 08:17:06+00:00,19.0,C,00158D000192D255
2020-10-16 08:19:19+00:00,19.0,C,00158D000192D255
2020-10-16 08:23:33+00:00,19.0,C,00158D000192D255
2020-10-16 08:24:44+00:00,19.0,C,00158D000192D255
2020-10-16 08:25:27+00:00,19.0,C,00158D000192D255
2020-10-16 08:27:40+00:00,19.0,C,00158D000192D255
2020-10-16 08:31:25+00:00,19.0,C,00158D000192D255
2020-10-16 08:42:46+00:00,19.0,C,00158D000192D255
2020-10-16 08:43:30+00:00,19.0,C,00158D000192D255
2020-10-16 08:58:30+00:00,19.0,C,00158D000192D255
2020-10-16 09:13:30+00:00,19.0,C,00158D000192D255
2020-10-16 09:19:36+00:00,19.0,C,00158D000192D255
2020-10-16 09:34:36+00:00,19.0,C,00158D000192D255
2020-10-16 09:49:36+00:00,19.0,C,00158D000192D255
2020-10-16 09:56:16+00:00,19.0,C,00158D000192D255
2020-10-16 10:09:07+00:00,19.0,C,00158D000192D255
2020-10-16 10:10:22+00:00,19.0,C,00158D000192D255
2020-10-16 10:25:22+00:00,19.0,C,00158D000192D255
2020-10-16 10:40:22+00:00,19.0,C,00158D000192D255
2020-10-16 10:55:22+00:00,19.0,C,00158D000192D255
2020-10-16 11:10:22+00:00,19.0,C,00158D000192D255
2020-10-16 11:25:22+00:00,19.0,C,00158D000192D255
2020-10-16 11:40:22+00:00,19.0,C,00158D000192D255
2020-10-16 11:55:22+00:00,19.0,C,00158D000192D255
2020-10-16 12:10:22+00:00,19.0,C,00158D000192D255
2020-10-16 12:14:12+00:00,19.0,C,00158D000192D255
2020-10-16 12:15:55+00:00,19.0,C,00158D000192D255
2020-10-16 12:16:37+00:00,19.0,C,00158D000192D255
2020-10-16 13:00:48+00:00,19.0,C,00158D000192D255
2020-10-16 13:01:18+00:00,19.0,C,00158D000192D255
2020-10-16 13:02:00+00:00,19.0,C,00158D000192D255
2020-10-16 13:17:01+00:00,19.0,C,00158D000192D255
2020-10-16 13:25:00+00:00,19.0,C,00158D000192D255
2020-10-16 13:40:00+00:00,19.0,C,00158D000192D255
2020-10-16 13:55:00+00:00,19.0,C,00158D000192D255
2020-10-16 14:10:00+00:00,19.0,C,00158D000192D255
2020-10-16 14:25:00+00:00,19.0,C,00158D000192D255
2020-10-16 14:40:00+00:00,19.0,C,00158D000192D255
2020-10-16 14:55:00+00:00,19.0,C,00158D000192D255
2020-10-16 15:10:00+00:00,19.0,C,00158D000192D255
2020-10-16 15:25:00+00:00,19.0,C,00158D000192D255
